song_id,artist_name,title,timbre_mean,timbre_max,timbre_min,timbre_std,pitch_mean,pitch_max,pitch_min,pitch_std
SOPRTNI12AC4688294,King_Tee,King Tee Production,"[38.06809997558594, 73.80379486083984, -12.42998218536377, -2.4842865467071533, 12.199377059936523, 11.599241256713867, -9.646032333374023, 7.930532932281494, -5.15068244934082, 12.685920715332031, -9.572577476501465, 6.8381476402282715]","[46.53499984741211, 343.13800048828125, 143.95799255371094, 303.2449951171875, 141.1179962158203, 113.79100036621094, 74.50900268554688, 133.4340057373047, 75.51399993896484, 116.09100341796875, 53.80400085449219, 66.68199920654297]","[0.0, -62.617000579833984, -164.69700622558594, -169.2689971923828, -83.23600006103516, -68.59500122070312, -105.2020034790039, -155.81300354003906, -74.53900146484375, -49.167999267578125, -65.6520004272461, -109.43900299072266]","[5.1150336265563965, 53.711936950683594, 38.840999603271484, 40.28166961669922, 32.439537048339844, 32.10084533691406, 28.355833053588867, 32.24089813232422, 25.031463623046875, 23.500545501708984, 16.833742141723633, 17.849973678588867]","[0.5292775630950928, 0.8054293394088745, 0.5110427737236023, 0.43316343426704407, 0.3563787341117859, 0.32989752292633057, 0.3298676908016205, 0.32961347699165344, 0.3688884675502777, 0.3494163453578949, 0.2984384000301361, 0.2810778319835663]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.017000000923871994, 0.024000000208616257, 0.026000000536441803, 0.017000000923871994, 0.004999999888241291, 0.010999999940395355, 0.004000000189989805, 0.006000000052154064, 0.010999999940395355, 0.009999999776482582, 0.00800000037997961, 0.009999999776482582]","[0.25616976618766785, 0.27843305468559265, 0.2822854816913605, 0.29437121748924255, 0.2450394183397293, 0.24256937205791473, 0.2657214105129242, 0.256273090839386, 0.2653829753398895, 0.26599928736686707, 0.25334233045578003, 0.2612309157848358]"
SODIJTB12A8C138FB2,Vodka_Collins,Foreign Prince Of Tokyo,"[46.05023956298828, -17.53026580810547, 14.87429141998291, 10.120017051696777, -14.529245376586914, 2.5554938316345215, -11.966943740844727, -0.653378963470459, 12.03915023803711, -0.45219680666923523, 5.1319780349731445, 26.842727661132812]","[53.97600173950195, 171.1300048828125, 165.24400329589844, 279.54901123046875, 93.81099700927734, 169.7519989013672, 46.1150016784668, 119.3280029296875, 83.50599670410156, 84.8479995727539, 58.46500015258789, 82.0260009765625]","[0.0, -153.86399841308594, -104.90799713134766, -150.69000244140625, -116.15899658203125, -72.93599700927734, -103.75900268554688, -95.21299743652344, -53.09400177001953, -54.89500045776367, -61.499000549316406, -26.5939998626709]","[4.092545509338379, 37.10995101928711, 36.34696578979492, 40.436485290527344, 32.7616081237793, 33.36772918701172, 19.56418800354004, 19.73457145690918, 21.52375030517578, 15.719046592712402, 15.54083251953125, 17.694211959838867]","[0.27286186814308167, 0.21581295132637024, 0.29778972268104553, 0.21036674082279205, 0.5153312683105469, 0.18833006918430328, 0.357770174741745, 0.3926760256290436, 0.22893887758255005, 0.3135586678981781, 0.21232518553733826, 0.5046430230140686]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.007000000216066837, 0.00800000037997961, 0.010999999940395355, 0.008999999612569809, 0.012000000104308128, 0.010999999940395355, 0.009999999776482582, 0.009999999776482582, 0.004000000189989805, 0.00800000037997961, 0.008999999612569809, 0.014999999664723873]","[0.26632654666900635, 0.2109653502702713, 0.2530279755592346, 0.1789853572845459, 0.33542314171791077, 0.15467806160449982, 0.3018019199371338, 0.33004215359687805, 0.2018929123878479, 0.31820520758628845, 0.19738119840621948, 0.35801422595977783]"
SOAUQNX12AB017B7CF,Every_Time_I_Die,Your Touch Versus Death,"[42.70256423950195, 24.902441024780273, -3.4261491298675537, -10.598745346069336, -31.757476806640625, -26.166866302490234, -6.750421524047852, 4.197027683258057, 7.580325603485107, 7.789670944213867, 3.0274651050567627, 7.74576997756958]","[51.847999572753906, 171.1300048828125, 145.21099853515625, 363.7749938964844, 108.7760009765625, 152.8070068359375, 51.48899841308594, 96.71600341796875, 60.018001556396484, 57.106998443603516, 47.32099914550781, 65.61599731445312]","[0.0, -171.36399841308594, -163.552001953125, -172.08599853515625, -122.41400146484375, -126.05899810791016, -101.58999633789062, -56.37699890136719, -44.393001556396484, -38.07099914550781, -126.99500274658203, -33.81800079345703]","[10.599451065063477, 52.83229446411133, 46.00298309326172, 34.54203414916992, 41.09663391113281, 21.198701858520508, 21.049100875854492, 18.008270263671875, 18.151844024658203, 11.810209274291992, 12.256233215332031, 12.851597785949707]","[0.4278735816478729, 0.41361263394355774, 0.49045220017433167, 0.4741734266281128, 0.4292382597923279, 0.37921392917633057, 0.3878363072872162, 0.3759838044643402, 0.36022529006004333, 0.5682171583175659, 0.4535234868526459, 0.3600243031978607]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.006000000052154064, 0.004999999888241291, 0.012000000104308128, 0.012000000104308128, 0.01600000075995922, 0.007000000216066837, 0.009999999776482582, 0.010999999940395355, 0.008999999612569809, 0.01600000075995922, 0.01600000075995922, 0.013000000268220901]","[0.3155991733074188, 0.27952107787132263, 0.29721271991729736, 0.2921058237552643, 0.2788717448711395, 0.27738499641418457, 0.2593122720718384, 0.26886820793151855, 0.2477533221244812, 0.32415932416915894, 0.27165618538856506, 0.2558175027370453]"
SOUKHSU12AB0185CB0,Jackie_Wilson,It's So Fine,"[42.324947357177734, 66.88430786132812, 49.36711502075195, 28.514455795288086, 38.028873443603516, 5.6115593910217285, 10.838499069213867, -7.471002101898193, 2.274275779724121, 10.181434631347656, -4.710361003875732, 3.8925552368164062]","[52.37900161743164, 202.9770050048828, 239.7519989013672, 356.9440002441406, 143.08799743652344, 229.73800659179688, 98.33100128173828, 92.81400299072266, 81.8270034790039, 124.1719970703125, 107.13700103759766, 64.08399963378906]","[17.884000778198242, -56.53300094604492, -69.4749984741211, -154.24400329589844, -69.51200103759766, -175.2050018310547, -74.04199981689453, -93.21700286865234, -116.19999694824219, -57.16899871826172, -108.48500061035156, -69.78399658203125]","[4.557267189025879, 47.01780319213867, 55.25922775268555, 53.38552474975586, 35.95268249511719, 40.167213439941406, 31.248764038085938, 26.79486083984375, 31.58224105834961, 27.603900909423828, 23.92804527282715, 22.289121627807617]","[0.5211650729179382, 0.3006601929664612, 0.3474058210849762, 0.3674796223640442, 0.33573397994041443, 0.5113359093666077, 0.2841087281703949, 0.2843475639820099, 0.34734174609184265, 0.42591068148612976, 0.3058679699897766, 0.2895669937133789]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010999999940395355, 0.006000000052154064, 0.014000000432133675, 0.014999999664723873, 0.014999999664723873, 0.012000000104308128, 0.012000000104308128, 0.014999999664723873, 0.013000000268220901, 0.00800000037997961, 0.0020000000949949026, 0.006000000052154064]","[0.3590847849845886, 0.21860966086387634, 0.2694486081600189, 0.2697656750679016, 0.23973631858825684, 0.3552011549472809, 0.22115038335323334, 0.23371468484401703, 0.27039793133735657, 0.3050011694431305, 0.2785789966583252, 0.20795856416225433]"
SOKEHTJ12A8C13DFB0,Mark_Lowry,Blessed Assurance (I Love To Tell The Story Album Version),"[47.77311706542969, -6.013598918914795, 26.14491081237793, -11.023185729980469, -11.049901962280273, -12.057479858398438, -15.280791282653809, -2.8829774856567383, 2.9897351264953613, -1.3447753190994263, 0.04505457356572151, 4.022218227386475]","[56.016998291015625, 170.95799255371094, 147.6230010986328, 417.0329895019531, 73.37200164794922, 100.86900329589844, 57.92100143432617, 131.0749969482422, 88.0459976196289, 50.1619987487793, 48.04999923706055, 51.15800094604492]","[0.008999999612569809, -125.39399719238281, -161.28799438476562, -148.7030029296875, -124.51499938964844, -218.5540008544922, -97.3010025024414, -107.83300018310547, -53.0, -70.83899688720703, -126.802001953125, -53.358001708984375]","[5.74974250793457, 50.288291931152344, 37.2237548828125, 37.337181091308594, 28.969053268432617, 22.665742874145508, 20.552396774291992, 22.57876968383789, 21.276559829711914, 15.511299133300781, 14.111869812011719, 16.063457489013672]","[0.4581701457500458, 0.35962438583374023, 0.3363306522369385, 0.2690706253051758, 0.328215092420578, 0.3229871690273285, 0.2963081896305084, 0.42254576086997986, 0.2971300184726715, 0.26350241899490356, 0.21566292643547058, 0.27075281739234924]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.017999999225139618, 0.017999999225139618, 0.009999999776482582, 0.010999999940395355, 0.009999999776482582, 0.008999999612569809, 0.00800000037997961, 0.014999999664723873, 0.008999999612569809, 0.004999999888241291, 0.003000000026077032, 0.009999999776482582]","[0.3294271230697632, 0.30302268266677856, 0.2915717661380768, 0.2555689215660095, 0.3022865056991577, 0.30962052941322327, 0.24120651185512543, 0.32949209213256836, 0.2665562629699707, 0.26607978343963623, 0.22581638395786285, 0.255807489156723]"
SORGIYZ12AAF3B3528,The_Killers,A White Demon Love Song (Soundtrack Album Version),"[41.39622116088867, -46.00043869018555, 8.646591186523438, -11.071636199951172, -20.467159271240234, -12.38755989074707, -12.035501480102539, -6.040431499481201, -6.063498497009277, -5.546642780303955, 1.6750446557998657, 5.730010509490967]","[55.11899948120117, 171.1300048828125, 105.20500183105469, 96.25499725341797, 97.86799621582031, 89.29499816894531, 65.88700103759766, 69.4739990234375, 62.77399826049805, 62.766998291015625, 63.17599868774414, 48.82099914550781]","[0.0, -200.69400024414062, -129.07200622558594, -142.98399353027344, -90.98999786376953, -87.9729995727539, -102.96700286865234, -85.87899780273438, -111.92900085449219, -54.87900161743164, -50.44900131225586, -40.45000076293945]","[9.827380180358887, 61.99047088623047, 40.28187942504883, 31.4715576171875, 28.519004821777344, 24.848920822143555, 29.0362548828125, 21.227968215942383, 31.369182586669922, 17.995521545410156, 13.891738891601562, 14.006272315979004]","[0.22198453545570374, 0.4242422580718994, 0.28407731652259827, 0.44754812121391296, 0.41076117753982544, 0.3414226770401001, 0.42708417773246765, 0.2627285122871399, 0.4009295403957367, 0.23306185007095337, 0.3353419303894043, 0.3106340169906616]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0010000000474974513, 0.007000000216066837, 0.0020000000949949026, 0.0020000000949949026, 0.003000000026077032, 0.014000000432133675, 0.007000000216066837, 0.00800000037997961, 0.004000000189989805, 0.0020000000949949026, 0.004999999888241291, 0.004000000189989805]","[0.20931951701641083, 0.3425339460372925, 0.2421124428510666, 0.334291011095047, 0.3140372335910797, 0.2719399333000183, 0.316305547952652, 0.2328738421201706, 0.35245421528816223, 0.23061637580394745, 0.304526686668396, 0.3124043345451355]"
SOLFCRY12A8C13F38F,Chico_Hamilton_Quintet,Skinned Strings,"[23.292558670043945, 97.68727111816406, -83.24513244628906, -20.904644012451172, -45.15885925292969, -7.605310440063477, -9.256650924682617, 7.162646293640137, -1.680890679359436, 12.046401977539062, 0.2121526151895523, 17.84752655029297]","[37.637001037597656, 306.12298583984375, 57.04199981689453, 177.99600219726562, 34.27899932861328, 142.08399963378906, 49.11800003051758, 137.19700622558594, 60.888999938964844, 101.0790023803711, 74.22000122070312, 63.058998107910156]","[5.1539998054504395, -137.91299438476562, -187.4669952392578, -221.04100036621094, -99.95899963378906, -65.83799743652344, -77.08200073242188, -62.51900100708008, -69.94599914550781, -41.78300094604492, -106.86699676513672, -31.408000946044922]","[5.515839576721191, 73.7053451538086, 44.242042541503906, 42.94140625, 21.60100555419922, 28.261972427368164, 20.175209045410156, 26.779541015625, 14.822139739990234, 16.388273239135742, 16.774009704589844, 16.7235050201416]","[0.552129864692688, 0.4174434244632721, 0.31669551134109497, 0.287702351808548, 0.2714889943599701, 0.23033030331134796, 0.331549733877182, 0.39123234152793884, 0.22449961304664612, 0.17599999904632568, 0.2773545980453491, 0.32575929164886475]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.008999999612569809, 0.007000000216066837, 0.004000000189989805, 0.004000000189989805, 0.003000000026077032, 0.003000000026077032, 0.003000000026077032, 0.003000000026077032, 0.004000000189989805, 0.0020000000949949026, 0.004000000189989805, 0.006000000052154064]","[0.3592268228530884, 0.31610989570617676, 0.3021314740180969, 0.27018558979034424, 0.2745761275291443, 0.24530470371246338, 0.29587751626968384, 0.36194634437561035, 0.22537097334861755, 0.20206011831760406, 0.2743261158466339, 0.29383161664009094]"
SOXVIYL12A8C144517,Klimperei,Danser seule 2,"[49.76023864746094, 21.28754425048828, 98.01097869873047, 41.74197769165039, 72.01469421386719, -9.420934677124023, 11.099543571472168, -26.34139060974121, -38.92937088012695, -28.866086959838867, 7.055804252624512, 3.1011738777160645]","[53.2599983215332, 87.19999694824219, 150.73800659179688, 81.9219970703125, 138.41299438476562, 74.10199737548828, 52.854000091552734, 39.66999816894531, 11.40999984741211, 36.59299850463867, 45.99599838256836, 41.292999267578125]","[28.777000427246094, -104.33599853515625, 53.0359992980957, 2.3889999389648438, 21.54599952697754, -66.44400024414062, -51.85300064086914, -66.78500366210938, -102.25299835205078, -65.94200134277344, -21.263999938964844, -84.12999725341797]","[4.265294551849365, 34.404659271240234, 17.37921905517578, 19.18201446533203, 17.456087112426758, 27.16484260559082, 21.254648208618164, 23.671350479125977, 30.901512145996094, 24.994220733642578, 16.018760681152344, 20.680980682373047]","[0.5787174105644226, 0.14486956596374512, 0.4605434834957123, 0.08945652097463608, 0.4972608685493469, 0.32171738147735596, 0.11739130318164825, 0.36586955189704895, 0.08978261053562164, 0.37630435824394226, 0.06545652449131012, 0.48652175068855286]","[1.0, 0.5690000057220459, 1.0, 0.2529999911785126, 1.0, 1.0, 0.6200000047683716, 1.0, 0.32600000500679016, 1.0, 0.20900000631809235, 1.0]","[0.05999999865889549, 0.017000000923871994, 0.029999999329447746, 0.017000000923871994, 0.019999999552965164, 0.013000000268220901, 0.01600000075995922, 0.03500000014901161, 0.012000000104308128, 0.02800000086426735, 0.01600000075995922, 0.03200000151991844]","[0.35410934686660767, 0.11786259710788727, 0.3690957725048065, 0.0608939602971077, 0.3668692111968994, 0.37816834449768066, 0.10585048794746399, 0.21563683450222015, 0.05695876106619835, 0.2835206389427185, 0.037115395069122314, 0.3126768469810486]"
SOXXNBB12A8C13C633,Solistiyhtye_Suomi,Rumpu lyö,"[39.041656494140625, 9.467657089233398, 21.954017639160156, 9.935436248779297, -10.157572746276855, 13.157987594604492, -7.4211931228637695, 9.833175659179688, 5.524448871612549, 6.095689296722412, -5.552877426147461, 7.302231311798096]","[45.98500061035156, 172.51300048828125, 179.40899658203125, 316.6679992675781, 101.64600372314453, 148.6649932861328, 59.43600082397461, 132.44400024414062, 94.06099700927734, 86.63800048828125, 74.77899932861328, 55.16699981689453]","[0.0, -148.61700439453125, -111.25399780273438, -163.3300018310547, -105.16300201416016, -189.03599548339844, -86.58100128173828, -56.81999969482422, -62.57600021362305, -53.16600036621094, -69.20500183105469, -35.20500183105469]","[4.138904571533203, 32.31910705566406, 48.434417724609375, 55.79624938964844, 30.544267654418945, 34.643341064453125, 26.03972053527832, 21.527257919311523, 24.166194915771484, 19.948881149291992, 21.602571487426758, 15.503594398498535]","[0.40438130497932434, 0.38904133439064026, 0.34824350476264954, 0.3267810046672821, 0.49535682797431946, 0.36224961280822754, 0.3883598744869232, 0.3083384335041046, 0.33389127254486084, 0.47571057081222534, 0.3268851339817047, 0.34244564175605774]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.019999999552965164, 0.017999999225139618, 0.013000000268220901, 0.017000000923871994, 0.014000000432133675, 0.008999999612569809, 0.012000000104308128, 0.012000000104308128, 0.014000000432133675, 0.013000000268220901, 0.013000000268220901, 0.008999999612569809]","[0.28669220209121704, 0.29930955171585083, 0.3151697516441345, 0.2379530668258667, 0.3083840608596802, 0.24652861058712006, 0.32306578755378723, 0.2444813847541809, 0.278382271528244, 0.34667494893074036, 0.2544179856777191, 0.2790695130825043]"
SOYMDLM12A6D4FB10B,Sir_Neville_Marriner,Two Elegiac Melodies Op. 34: 2. The Last Spring,"[28.189044952392578, -12.598494529724121, 103.22531127929688, 8.745949745178223, 11.48296070098877, -21.04633331298828, -22.375167846679688, -0.9539928436279297, -8.836738586425781, -0.4087311923503876, 1.3088440895080566, -7.944107532501221]","[46.54899978637695, 169.7010040283203, 236.63900756835938, 193.2760009765625, 88.93900299072266, 8.70199966430664, 77.41200256347656, 111.7969970703125, 53.922000885009766, 31.68400001525879, 26.476999282836914, 29.125]","[0.0729999989271164, -135.88499450683594, -49.595001220703125, -90.76599884033203, -52.85100173950195, -52.58300018310547, -98.15399932861328, -36.37200164794922, -63.85499954223633, -21.27899932861328, -73.9990005493164, -63.5]","[8.731522560119629, 63.501827239990234, 50.162841796875, 29.336793899536133, 26.007402420043945, 9.592140197753906, 25.636455535888672, 13.894721984863281, 17.83817481994629, 9.203782081604004, 11.56965446472168, 16.207061767578125]","[0.35116666555404663, 0.20402687788009644, 0.27625447511672974, 0.21051612496376038, 0.3050483763217926, 0.11295340210199356, 0.3009946346282959, 0.4206254482269287, 0.18834587931632996, 0.26240861415863037, 0.1382867395877838, 0.5661594867706299]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.008999999612569809, 0.00800000037997961, 0.009999999776482582, 0.010999999940395355, 0.007000000216066837, 0.007000000216066837, 0.008999999612569809, 0.014000000432133675, 0.00800000037997961, 0.007000000216066837, 0.006000000052154064, 0.014999999664723873]","[0.2972816228866577, 0.22396303713321686, 0.2935296297073364, 0.22484365105628967, 0.2941104471683502, 0.12322724610567093, 0.27775466442108154, 0.35001519322395325, 0.19897232949733734, 0.2956641614437103, 0.15758554637432098, 0.3682508170604706]"
